title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate
투덜이는 박쥐가 자고 있다는 말에 기분이 어땠나요?,"투덜이가 갑자기 선생님에게 물었어요. “선생님, 이 동굴에 박쥐는 없나요?” 그 말에 4학년 누나가 조그맣게 중얼거렸어요. “박쥐 떼가 날아오면 정말 무서울 거야.” 6학년 형도 숨을 죽이며 작게 말했어요. “쥐도 무서운데 박쥐는 더 무섭겠다.” 모두들 박쥐 이야기를 하자 선생님이 설명해 주었어요. “이 동굴 깊은 곳엔 박쥐가 살아. 하지만 지금은 낮이라 활동을 안 하고 잠자고 있어. 깨우지 않도록 조심하자.” 투덜이는 박쥐가 자고 있다는 말에 뭔가 아쉬웠어요. “박쥐를 만나면 배트맨이 된 기분일 텐데.” 투덜이는 아쉬운 마음에 손에 들고 있던 작은 돌멩이를 동굴 안쪽을 향해 휙 던졌어요.",박쥐를 직접 보지 못해서 뭔가 좀 아쉬웠어요.,투덜이는 박쥐가 자고 있어서 만날 수 없다는 사실에 아쉬움을 느꼈기 때문입니다.,QT01,PL04,PT03,PT0312,"{'options': ['박쥐를 보고 싶어 기뻤어요.', '박쥐가 없어서 슬펐어요.', '박쥐를 발견해서 신났어요.', '박쥐를 직접 보지 못해서 뭔가 좀 아쉬웠어요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
박쥐들이 이리저리 날아다니자 당황한 대원들은 어떻게 했나요?,"삼총사 곁에 있던 몽몽이가 갑자기 두리번거렸어요. “이상한 소리가 난다옹.” 처음엔 아무 소리도 안 들렸는데 조금 있으니까 정말로 웅웅거리는 소리가 들리기 시작했어요. ‘푸다다닥’ 동굴 속 어두운 곳에서 점점 큰 소리가 들려왔어요. “으악, 박쥐 떼다!” 새까만 박쥐 떼가 대원들 쪽으로 날아오고 있었어요! 선생님이 외쳤어요. “얘들아, 입구 쪽으로 도망쳐!” 대원들은 재빨리 돌아서서 선생님의 인도하에 입구 방향으로 도망쳤어요. 삼총사도 머리를 감싸 쥐고 조심히 도망쳤어요. 하지만 박쥐들이 이리저리 날아다니자 당황해서 서로 부딪치기도 하고 넘어지기도 했어요. 우왕좌왕하는 대원들을 선생님이 붙잡아 주었어요.",입구 방향으로 도망치면서 서로 부딪치기도 하고 넘어지기도 했어요.,대원들은 박쥐 떼 때문에 당황하여 급히 도망치면서 서로 부딪치고 넘어졌기 때문입니다.,QT01,PL04,PT03,PT0312,"{'options': ['입구 쪽으로 안정되게 걸어갔어요.', '박쥐를 잡으려고 했어요.', '조용히 숨으려 했어요.', '입구 방향으로 도망치면서 서로 부딪치기도 하고 넘어지기도 했어요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
몽몽이가 빠진 곳은 어떤 곳이었나요?,"선생님은 다른 대원들은 밖에서 기다리라고 하고 삼총사와 함께 다시 동굴 안으로 들어갔어요. “몽몽아, 어디 있니?” 마리가 애타게 몽몽이를 불렀어요. 잠시 후, 어디선가 ‘야옹~’ 하는 소리가 들려왔어요. 삼총사는 너무 반가워 소리가 난 곳으로 다가갔어요. “몽몽아, 뭐하고 있어? 어서 나와!” “나도 나가고 싶다옹. 근데 큰 돌이 입구를 막고 있다옹.” 몽몽이가 빠진 웅덩이 위에는 정말 큰 돌이 막혀 있었어요. 옆에 몽몽이가 빠진 작은 틈이 있었지만 혼자서는 나오기가 힘든 구조였어요.",큰 돌이 입구를 막고 있어서 혼자서는 나오기가 힘든 구조였어요.,몽몽이는 큰 돌이 막혀 있는 곳에 빠져서 혼자서는 나오기 힘든 구조라고 했기 때문이에요.,QT01,PL04,PT03,PT0312,"{'options': ['넓은 풀밭', '작은 집 안', '깊은 바다', '큰 돌이 입구를 막고 있어서 혼자서는 나오기가 힘든 구조였어요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
누가 평소와 다름없이 장난을 치며 놀고 있었나요?,수업이 끝난 후 마리가 유비와 투덜이의 자리로 건너왔어요. 그런데 이게 웬일인가요? 투덜이는 심한 감기라도 걸린 것처럼 부들부들 떨고 있었어요. “너 왜 그래?” “어디 아프니?” 유비와 마리가 묻자 투덜이가 떨리는 목소리로 말했어요. “태양이 죽으면 우리도 다 죽을 거 아냐. 정말 너무너무 무섭다!” 투덜이는 주변을 둘러보았어요. 다른 아이들은 어떤지 확인해 보려고요. 그런데 다른 아이들은 평소와 다름없이 다들 장난을 치며 놀고 있었어요. 투덜이처럼 무서워하는 친구는 아무도 없었어요.,다른 아이들,"투덜이처럼 무서워하는 친구는 없고, 다른 아이들은 장난을 치며 놀고 있었기 때문입니다.",QT01,PL04,PT03,PT0312,"{'options': ['투덜이', '마리', '유비', '다른 아이들']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
누가 까무룩 잠이 들어 엄청나게 무서운 꿈을 꾸었나요?,"그날 투덜이는 저녁도 먹는 둥 마는 둥 하고 일찌감치 자리에 누웠어요. 자리에 누웠는데도 잠이 잘 오지 않았어요. 그러다가 어느 순간 까무룩 잠이 들었는데 엄청나게 무서운 꿈을 꾸었어요. 갑자기 태양이 콰콰쾅! 폭발하여 사방으로 흩어지는 꿈이었어요. 태양이 사라지자 지구는 캄캄해졌고 순식간에 빙하기 같은 겨울이 찾아왔어요. 너무 추워 모든 생물이 꽁꽁 얼어 하나둘 죽어갔어요. 덜덜 떨던 투덜이도 조금씩 얼음으로 변해갔어요. “으, 으악!” 투덜이는 비명을 지르며 꿈에서 깨어났어요. ‘휴, 꿈이었어!’ 그 뒤로 투덜이는 잠도 못 자고 이리저리 뒤척거리다 아침을 맞았어요.",투덜이,투덜이가 꿈을 꾸었기 때문입니다.,QT01,PL04,PT03,PT0312,"{'options': ['아침', '투덜이', '지구', '태양']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
우울한 표정으로 누가 유비와 마리를 멀거니 쳐다보았나요?,"유비와 마리는 투덜이를 위로해 주려고 이런저런 말을 생각해 보았어요. 하지만 좋은 말이 잘 떠오르지 않아 결국 이렇게 말했어요. “투덜아, 너무 걱정 마.” “그래, 태양이 식을까 봐 걱정하는 건 뭔가 잘못된 생각 같아.” 투덜이는 우울한 표정으로 유비와 마리를 멀거니 쳐다보았어요. 그러고는 낮은 목소리로 말했어요. “그래 잘 알았어. 오늘은 나 혼자 생각해 볼 게 좀 있어. 먼저 갈게.” 투덜이는 책가방을 들고 바로 집으로 가 버렸어요.",투덜이,투덜이가 유비와 마리를 멀거니 쳐다보았기 때문에 정답은 3번입니다.,QT01,PL04,PT03,PT0312,"{'options': ['유비', '마리', '투덜이', '태양']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
투덜이가 무섭다고 한 이유가 무엇일까요?,수업이 끝난 후 마리가 유비와 투덜이의 자리로 건너왔어요. 그런데 이게 웬일인가요? 투덜이는 심한 감기라도 걸린 것처럼 부들부들 떨고 있었어요. “너 왜 그래?” “어디 아프니?” 유비와 마리가 묻자 투덜이가 떨리는 목소리로 말했어요. “태양이 죽으면 우리도 다 죽을 거 아냐. 정말 너무너무 무섭다!” 투덜이는 주변을 둘러보았어요. 다른 아이들은 어떤지 확인해 보려고요. 그런데 다른 아이들은 평소와 다름없이 다들 장난을 치며 놀고 있었어요. 투덜이처럼 무서워하는 친구는 아무도 없었어요.,태양이 죽으면 우리도 다 죽을 거라는 생각에 무서웠어요.,투덜이는 태양이 죽으면 자신들도 다 죽을 거라는 생각에 무서워했습니다.,QT01,PL04,PT03,PT0312,"{'options': ['태양이 사라질까봐 걱정했어요.', '혼자 놀아서 무서웠어요.', '연습문제를 못 풀어서 무서웠어요.', '태양이 죽으면 우리도 다 죽을 거라는 생각에 무서웠어요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
졸고 있던 투덜이가 정신이 번쩍 든 이유가 무엇일까요?,"과학 시간에 선생님이 태양에 대해 설명하고 있는데, 투덜이는 꾸벅꾸벅 졸고 있었어요. “태양은 정말 대단히 중요해. 태양에서 나오는 에너지의 힘으로 지구에 사는 생명체가 모두 살아가고 있으니까 말이야.” 그때 투덜이 짝인 유비가 손을 들고 물었어요. “그럼 태양이 없어지면 사람들은 모두 죽나요?” “물론이지. 태양이 없어지면 식물들이 자라지 못해 죽게 되고, 그럼 식물을 먹는 초식 동물은 물론 육식 동물과 사람도 모두 죽게 된단다.” “우와, 진짜 무섭다!” 반 아이들이 한꺼번에 소리를 질렀어요. 그 바람에 졸던 투덜이도 정신이 번쩍 들었어요.",반 아이들이 한꺼번에 소리를 질렀기 때문이에요.,반 아이들이 소리를 질렀기 때문에 투덜이가 깨어났어요.,QT01,PL04,PT03,PT0312,"{'options': ['선생님이 태양이 중요하다고 했기 때문이에요.', '유비가 손을 들고 질문을 했기 때문이에요.', '반 아이들이 조용히 하고 있었기 때문이에요.', '반 아이들이 한꺼번에 소리를 질렀기 때문이에요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
유비는 왜 어색하게 웃었나요?,"마리가 유비를 보며 이어서 말했어요. “게다가 안전띠와 안전장치가 있으니까 너 혼자 떨어질 일은 없을 거야. 이제 겁 안 나지?” “그, 그래! 원운동과 구심력! 그런 거지! 나도 원래 알고 있었는데 잠깐 까먹었어.” 유비는 어색하게 ‘하하!’하고 웃었어요. 마리가 다시 물었어요. “이제 원리를 알고 나니까 하나도 겁 안 나지?” “야! 원래 겁난 거 아니라니까! 사실은 너희가 원심력과 구심력에 대해 알고 있나 보려고 그랬지. 하하하!” 그러자 마리가 킥킥 웃었어요. “그럼 다행이네. 이제 우리가 탈 차례니까!” 어느덧 줄은 쑥쑥 줄어들어 삼총사의 차례가 왔어요.",겁이 나서 타지 않으려고 하는 마음을 들킨 것 같아서요.,유비가 원심력과 구심력을 이야기하면서 겁이 난 마음이 드러난 것 같아서 어색하게 웃은 것입니다.,QT01,PL04,PT03,PT0312,"{'options': ['마리가 이야기한 내용이 재미있었기 때문에.', '친구들이 모두 자신을 보고 있어서.', '겁이 나서 타지 않으려고 하는 마음을 들킨 것 같아서요.', '놀이기구가 무서워서 그렇다고 생각했기 때문에.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
유비가 스위치를 켜자 연구소가 어떻게 되었나요?,"오늘도 삼총사는 황박사님의 연구소에 놀러왔어요. 창밖에는 비가 주룩주룩 내리고 있었어요. “비 오는 날은 싫어. 밖에서 놀 수도 없고!” 투덜이가 입을 삐쭉 내밀고 투덜거리자 마리가 팔짱을 끼고 선생님 같은 말투로 말했어요. “비도 오는데 오늘은 숙제부터 하지 그래?” 유비가 밖을 내다보더니 전등 스위치 쪽으로 갔어요. “대낮인데도 저녁처럼 어둡네. 불을 켜야겠다.” 유비가 스위치를 켜자 연구소 안이 금세 환해졌어요. 아이들은 테이블에 모여 앉아 숙제를 하기 시작했어요. 하지만 투덜이는 금세 딴청을 피웠어요. “에이, 차라리 세상에 전기가 없었으면 좋겠어! 그럼 깜깜해서 숙제를 안 해도 될 텐데!”",연구소 안이 금세 환해졌다.,유비가 스위치를 켜자 연구소 안이 금세 환해졌기 때문입니다.,QT01,PL04,PT03,PT0312,"{'options': ['연구소 안이 어두워졌다.', '연구소 안이 밖처럼 밝아졌다.', '연구소 안이 차가워졌다.', '연구소 안이 금세 환해졌다.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
박사님은 초청장을 찾아내고 수선을 떨며 어떻게 했나요?,"박사님은 책과 서류들이 산더미처럼 쌓여 있는 책상을 들쳐보다가 겨우 초청장을 찾아냈어요. “언제냐면. 으악! 이거 큰일 났다! 큰일 났어!” 박사님이 호들갑을 떠는 바람에 책상 위의 책들이 바닥으로 와르르 떨어졌어요. 그 바람에 삼총사도 깜짝 놀라 벌떡 일어났고, 구석에서 쿨쿨 자던 몽몽이도 화들짝 놀라 펄쩍 뛰어올랐어요. “왜요, 박사님?” “으아아 오늘이구나! 오늘이야!” 박사님은 안경을 거꾸로 썼다가, 넥타이를 엉터리로 묶었다가 하면서 수선을 떨었어요. 삼총사는 박사님을 멍하니 쳐다보았어요. “너희도 준비해! 어린이들에게도 도움이 되는 발표니까 너희도 같이 가야 해! 어서 출발하자!”",안경을 거꾸로 썼다가 넥타이를 엉터리로 묶었다가 하면서 준비했어요.,박사님은 초청장을 찾고 나서 안경과 넥타이를 엉망으로 착용하며 서두르는 모습을 보였기 때문에 4번이 맞습니다.,QT01,PL04,PT03,PT0312,"{'options': ['안경을 제대로 썼다가 넥타이를 고쳤어요.', '옷을 깔끔하게 입었어요.', '마음을 가다듬고 침착하게 준비했어요.', '안경을 거꾸로 썼다가 넥타이를 엉터리로 묶었다가 하면서 준비했어요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
책상 위의 책들이 바닥으로 와르르 떨어지자 삼총사는 어땠나요?,"박사님은 책과 서류들이 산더미처럼 쌓여 있는 책상을 들쳐보다가 겨우 초청장을 찾아냈어요. “언제냐면. 으악! 이거 큰일 났다! 큰일 났어!” 박사님이 호들갑을 떠는 바람에 책상 위의 책들이 바닥으로 와르르 떨어졌어요. 그 바람에 삼총사도 깜짝 놀라 벌떡 일어났고, 구석에서 쿨쿨 자던 몽몽이도 화들짝 놀라 펄쩍 뛰어올랐어요. “왜요, 박사님?” “으아아 오늘이구나! 오늘이야!” 박사님은 안경을 거꾸로 썼다가, 넥타이를 엉터리로 묶었다가 하면서 수선을 떨었어요. 삼총사는 박사님을 멍하니 쳐다보았어요. “너희도 준비해! 어린이들에게도 도움이 되는 발표니까 너희도 같이 가야 해! 어서 출발하자!”",깜짝 놀라 벌떡 일어났어요.,박사님이 호들갑을 떨자 삼총사가 깜짝 놀라 벌떡 일어났기 때문입니다.,QT01,PL04,PT03,PT0312,"{'options': ['그냥 앉아 있었다.', '조용히 있었다.', '서로 이야기하고 있었다.', '깜짝 놀라 벌떡 일어났어요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
누가 투덜이의 뒷모습을 물끄러미 바라보았나요?,"유비와 마리는 투덜이의 뒷모습을 물끄러미 바라보았어요. 마침 박사님이 중요한 세미나에 가셔서 속 시원히 물어볼 사람도 없었어요. 한편, 집으로 간 투덜이는 책상에 앉아 계속 태양에 대해 찾아보았어요. “태양의 표면 온도는 6,000도이고, 무게는 지구의 33만 배이다.” 투덜이는 아무 생각 없이 책에 쓰인 내용을 읽었어요. 그런데 입으로는 읽고 있었지만, 정작 머리로는 다른 생각을 하고 있었어요. ‘태양이 죽으면 우리도 죽는다! 나도 죽는다!’ 머리에서 떠나지 않는 생각은 바로 이것이었어요. 그때 잠시 엄마 아빠에게 물어볼까 하는 생각도 들었지만, 투덜이는 가만히 고개를 저었어요. 좀 더 고민해 본 다음 물어보는 게 나을 것 같았어요.",유비와 마리,유비와 마리가 투덜이의 뒷모습을 바라보았다는 내용이 지문에 나와 있습니다.,QT01,PL04,PT03,PT0312,"{'options': ['투덜이와 마리', '박사님과 유비', '엄마와 아빠', '유비와 마리']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
선생님은 무엇이 50억 년이나 남았으니 걱정할 필요 없다고 말했나요?,유비와 마리가 왜 찾아왔는지 설명하자 선생님이 갑자기 호호호 웃으며 말했어요. “투덜이 너 아주 겁쟁이구나! 그런데 그런 걱정은 할 필요 없어! 태양의 수명은 약 100억 년인데 이제 50억 년쯤 살았어. 아직 50억 년이나 남았으니까 걱정할 필요 없다고! 앞으로 50억 년 동안은 끄떡없을 테니까 말이야!” 선생님의 말에 투덜이는 조금 안심하는 눈치였어요. “그래도 언젠가는 죽잖아요?” 투덜이의 물음에 선생님이 다시 설명했어요. “그렇긴 하지만 50억 년이란 어마어마하게 긴 시간이란다. 그동안 인간은 과학을 크게 발전시켜 계속 살아갈 수 있는 새로운 방법을 찾아낼 거야. 틀림없이! 그러니까 너무 걱정 마!”,태양의 수명이 50억 년이나 남았다고 했어요.,선생님은 태양의 수명이 50억 년이나 남았다고 설명했기 때문에 이 선택지가 정답입니다.,QT01,PL04,PT03,PT0312,"{'options': ['지구의 수명이 50억 년이나 남았다고 했어요.', '투덜이의 수명이 50억 년이나 남았다고 했어요.', '우주의 수명이 50억 년이나 남았다고 했어요.', '태양의 수명이 50억 년이나 남았다고 했어요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
삼총사는 태양에 대해 찾아보기 위해 무엇을 열심히 뒤져보았나요?,"날 수업이 모두 끝난 뒤 삼총사는 평소와 마찬가지로 연구소로 가서 함께 숙제를 했어요. “투덜아, 너 아직도 무섭니?” 유비가 투덜이 얼굴을 힐끔거리며 물었어요. 투덜이는 여전히 무서워하는 것 같았지만 짐짓 아무렇지도 않은 듯 대답했어요. “이제 괜찮아. 어쨌든 태양에 대해 좀 찾아보자.” 삼총사는 과학 전집과 백과사전을 열심히 뒤져보았어요. 책에 안 나오는 건 인터넷으로 검색해 보았어요. “태양계에는 여덟 개 행성이 있어. 수성, 금성, 지구, 화성, 목성, 토성, 천왕성, 해왕성이야!” “와, 태양은 지구에서 약 1억 5천만 킬로미터나 떨어져 있대. 그리고 부피는 지구의 130만 배야.” “그뿐이 아니야. 태양은 수소와 헬륨으로 이루어져 있대. 거대한 불덩어리 같은 건가 봐.”",과학 전집과 백과사전,삼총사는 과학 전집과 백과사전을 찾아보았기 때문에 정답은 2번입니다.,QT01,PL04,PT03,PT0312,"{'options': ['문학책과 수학책', '과학 전집과 백과사전', '신문과 잡지', '그림책과 만화책']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
50억 년 뒤의 일을 걱정하다니 바보 아니냐며 누가 투덜이를 놀려 먹었나요?,투덜이는 그제야 안심이 되는지 헤헤 웃었어요. “그럼 아무 걱정 없는 거네요?” “그럼! 그런 걱정할 시간 있으면 나 좀 도와다오.” 선생님이 턱짓으로 과학실을 가리켰어요. 그러자 투덜이가 밝은 목소리로 씩씩하게 외쳤어요. “네! 알겠습니다!” 투덜이는 선생님을 도와 과학실을 정리하기 시작했어요. 그 바람에 유비와 마리도 함께 과학실을 정리했어요. 실험 도구를 한쪽으로 치우며 유비와 마리가 슬쩍 투덜이를 놀려먹었어요. “우리 학교에서 가장 겁 많은 아이가 누굴까? 히히!” “50억 년 뒤의 일을 걱정하다니! 바보 아냐?” 그 말에 투덜이는 얼굴이 빨개져 아무 말도 못했어요. 하지만 큰 걱정이 사라져 다행이라는 듯 얼굴에는 희미한 미소가 번져 있었어요.,유비와 마리,유비와 마리가 투덜이를 놀려 먹었다는 내용이 지문에 나와 있습니다.,QT01,PL04,PT03,PT0312,"{'options': ['선생님', '유비와 마리', '투덜이', '실험 도구']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
선생님이 고개를 끄덕이신 이유가 무엇일까요?,"그때 유비가 다시 물었어요. “선생님, 그럼 태양도 사람처럼 늙으면 죽나요?” 선생님이 고개를 끄덕였어요. “태양도 수명이 있어서 늙으면 죽게 된단다. 태양의 나이가 지금 몇 살이냐 하면.” 선생님이 거기까지 설명했을 때 수업 종이 울렸어요. 그러자 선생님이 다시 말했어요. “내가 다 알려 주면 재미없으니까 숙제로 내 줄게. 다들 태양에 대해 자세히 조사해 올 것. 알았죠?” 선생님은 숙제를 내주고 수업을 마쳤어요.",태양도 사람처럼 늙으면 죽냐는 유비의 물음에 끄덕였어요.,유비의 질문에 대해 긍정적으로 답하기 위해 고개를 끄덕였기 때문입니다.,QT01,PL04,PT03,PT0312,"{'options': ['유비가 태양의 나이에 대해 궁금해 했기 때문에.', '태양의 수명에 대한 질문이 재미있었기 때문에.', '선생님이 수업을 마치기 위해서.', '태양도 사람처럼 늙으면 죽냐는 유비의 물음에 끄덕였어요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
투덜이가 부들부들 떨기 시작한 이유가 무엇일까요?,그 순간 투덜이의 얼굴이 다시 어두워졌어요. “태양이 불덩어리 같은 거라면 정말 큰일이다! 언젠가는 불이 꺼질 거 아냐?” 유비와 마리도 고개를 끄덕이며 말했어요. “그렇겠지. 영원히 타는 불은 없을 테니까.” “그럼 도대체 언제쯤 꺼질까?” 그 말에 투덜이가 울상을 지으며 다시 말했어요. “태양이 식으면 지구에 사는 사람은 다 죽을 거야. 결국 너도나도 다 죽을 거야! 선생님도 그렇게 말씀하셨잖아!” 투덜이가 다시 부들부들 떨기 시작했어요. 유비와 마리는 투덜이의 걱정이 옳은 건지 잘못된 건지 잘 알 수가 없었어요.,"태양이 식으면 지구에 사는 사람들이 죽을 거고, 결국 우리도 죽을 거란 생각 때문에요.",투덜이는 태양이 꺼지면 모두가 죽을 것이라는 걱정 때문에 부들부들 떨고 있습니다.,QT01,PL04,PT03,PT0312,"{'options': ['태양이 너무 뜨거워서', '신나는 이야기를 들어서', '친구들이 놀려서', '태양이 식으면 지구에 사는 사람들이 죽을 거고, 결국 우리도 죽을 거란 생각 때문에요.']}",2024-09-23T14:36:01.684945,2024-09-23T14:36:01.684945
투덜이가 한숨도 못 잤던 이유가 무엇일까요?,"다음 날, 투덜이는 세수를 하자마자 허겁지겁 학교로 달려갔어요. 도저히 불안해서 견딜 수가 없었어요. 투덜이는 유비와 마리를 보자마자 말했어요. “어젯밤에 태양이 폭발해 사라지는 무서운 꿈을 꾸었어! 그래서 한숨도 못 잤어!” 유비와 마리는 고개를 설레설레 저었어요. “너 아직도 그 소리야?” “제발 정신 좀 차려! 태양은 오늘도 저렇게 멀쩡하잖아!” 하지만 투덜이는 유비와 마리의 말이 들리지 않는 것 같았어요. 입을 헤벌리고 멍한 표정으로 허공만 바라보고 있었어요.",무서운 꿈을 꾸었기 때문이에요.,투덜이는 어젯밤에 태양이 폭발해 사라지는 무서운 꿈을 꾸었기 때문에 한숨도 못 잤어요.,QT01,PL04,PT03,PT0312,"{'options': ['그의 친구들이 화를 내서', '학교에 가기 싫어서', '맛있는 음식을 먹고 싶어서', '무서운 꿈을 꾸었기 때문이에요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
아이들은 뭐라고 질문했나요?,"올망졸망 꼬마 나라 아이들이 작고 귀여운 씨앗을 보았어요. ""어? 이건 무슨 씨앗일까?""  아이들은 씨앗을 심기로 했어요.",이건 무슨 씨앗일까?,아이들은 씨앗이 어떤 것인지 궁금해서 '이건 무슨 씨앗일까?'라고 질문했어요.,QT01,PL05,PT03,PT0312,"{'options': ['이 씨앗은 어디서 왔나요?', '이 씨앗은 어떻게 생겼나요?', '이 씨앗은 언제 심어야 하나요?', '이건 무슨 씨앗일까?']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
처음에 초록색이던 포도는 점점 보라색으로 열리기 시작하더니 또 어떻게 되었나요?,"처음에 초록색이던 포도는 점점 보라색으로 열리기 시작했어요. 또 주렁주렁 열리기 시작했어요. 한 송이, 두 송이, 세 송이, 네 송이, 다섯 송이......",주렁주렁 열리기 시작했어요.,포도는 보라색으로 변한 후 주렁주렁 열리기 시작했다고 설명되어 있기 때문입니다.,QT01,PL05,PT03,PT0312,"{'options': ['다시 초록색으로 변했어요.', '작아졌어요.', '그냥 그대로였어요.', '주렁주렁 열리기 시작했어요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
아이들은 씨앗을 보고 어떻게 하기로 했나요?,"올망졸망 꼬마 나라 아이들이 작고 귀여운 씨앗을 보았어요. ""어? 이건 무슨 씨앗일까?""  아이들은 씨앗을 심기로 했어요.",씨앗을 심기로 했어요.,아이들은 씨앗을 보고 궁금해하며 심기로 결정했습니다.,QT01,PL05,PT03,PT0312,"{'options': ['씨앗을 먹기로 했어요.', '씨앗을 던지기로 했어요.', '씨앗을 보여주기로 했어요.', '씨앗을 심기로 했어요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
씨앗을 심어 열매가 열리더니 어떻게 변해가기 시작했나요?,"처음에 초록색이던 포도는 점점 보라색으로 열리기 시작했어요. 또 주렁주렁 열리기 시작했어요. 한 송이, 두 송이, 세 송이, 네 송이, 다섯 송이......",처음에 초록색이던 포도는 점점 보라색으로 열리기 시작했어요.,지문에서 명확하게 포도의 색깔 변화가 초록색에서 보라색으로 이루어진다고 설명하고 있습니다.,QT01,PL05,PT03,PT0312,"{'options': ['처음에 노란색이던 포도가 열리기 시작했어요.', '처음에 빨간색이던 포도가 열리기 시작했어요.', '처음에 파란색이던 포도가 열리기 시작했어요.', '처음에 초록색이던 포도는 점점 보라색으로 열리기 시작했어요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
포도가 다 으깨져서 무엇이 되었나요?,"드디어 포도가 다 으깨져서 포도 주스가 되었어요. 주스 통 준비! 줄줄, 콸콸, 솨솨!",맛있는 포도 주스가 되었어요.,지문에서 '포도가 다 으깨져서 포도 주스가 되었어요'라고 명시되어 있어 주스가 정답입니다.,QT01,PL05,PT03,PT0312,"{'options': ['포도젤리', '포도청', '포도주', '맛있는 포도 주스가 되었어요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
나무에 달린 열매를 보고 뭐라고 했나요?,"""어? 이게 뭐지?"" 나무에 작고, 귀여운 열매가 달렸어요. 한 알, 두 알, 세 알, 네 알...... ""와! 포도였구나.""",이게 뭐지 라고 물었어요.,지문에서 주인공이 열매를 보고 '이게 뭐지?'라고 물었기 때문입니다.,QT01,PL05,PT03,PT0312,"{'options': ['우와, 너무 이쁘다!', '이게 무엇일까?', '열매가 많이 달렸네!', '이게 뭐지 라고 물었어요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
아이들은 포도가 너무 많아서 어떻게 했나요?,"하지만 포도는 너무 많았어요. ""다 먹을 수가 없어! 포도를 따자!"" ""큰 통을 준비해."" 아이들은 포도를 따서 통에 넣었어요.",포도를 따서 통에 넣었어요.,아이들은 포도가 너무 많아져서 다 먹을 수 없어서 포도를 따서 큰 통에 넣었습니다.,QT01,PL05,PT03,PT0312,"{'options': ['포도를 먹었다.', '포도를 버렸다.', '포도를 나누어 먹었다.', '포도를 따서 통에 넣었어요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
아이들이 궁금해 하던 나무에 어떤 일이 생겼나요?,"""어? 이게 뭐지?"" 나무에 작고, 귀여운 열매가 달렸어요. 한 알, 두 알, 세 알, 네 알...... ""와! 포도였구나.""",열매가 달렸어요.,지문에서 나무에 작고 귀여운 열매가 달렸다고 설명하고 있기 때문입니다.,QT01,PL05,PT03,PT0312,"{'options': ['꽃이 피었다.', '나뭇잎이 떨어졌다.', '새가 앉았다.', '열매가 달렸어요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
열매는 어떻게 생겼나요?,"""어? 이게 뭐지?"" 나무에 작고, 귀여운 열매가 달렸어요. 한 알, 두 알, 세 알, 네 알...... ""와! 포도였구나.""",귀여워요.,"지문에서 '작고, 귀여운 열매'라고 표현되어 있어 열매의 모양이 귀엽다고 답할 수 있습니다.",QT01,PL05,PT03,PT0312,"{'options': ['커다란 과일이다.', '길고 얇은 모양이다.', '색이 바랜 것 같다.', '귀여워요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
아이들은 싹이 빨리 자라라고 무엇을 했나요?,"싹은 점점 자랐어요. 아이들은 노래를 불렀어요. ""빨리빨리 자라라! 쑥쑥쑥 자라라!"" 모두들 무슨 열매가 달릴지 궁금했어요.",노래를 불렀어요.,아이들은 싹이 빨리 자라라고 노래를 불렀기 때문에 정답은 4번입니다.,QT01,PL05,PT03,PT0312,"{'options': ['춤을 췄어요.', '소리를 질렀어요.', '물 주었어요.', '노래를 불렀어요.']}",2024-09-23T14:36:01.685945,2024-09-23T14:36:01.685945
