isbn,textID,classification,text,imageFile,imageCaption,word_count,word_avg,word_hard,length,Cluster,Difficulty_Level
9791188565740,64208,의사소통,아저씨는 화원으로 갔어요. “예쁜 꽃을 피우는 꽃씨 좀 주세요!” 환경미화원 아저씨는 꽃씨 한 봉지를 사서 공터에 정성껏 뿌렸어요. 그리고 표지판을 세웠어요. ‘마음 꽃밭’,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565740_64208.jpg,환경미화원 아저씨는 공터에 꽃씨를 뿌리고 표지판을 세웠습니다.,23.0,3.6666666666666665,4.0,96.0,1,2
9791188565740,64256,의사소통,"우리 마음도 공터와 같아요. 버려두면 잡초가 자라고 쓰레기장이 되지만, 꽃씨를 심으면 향기로운 꽃밭이 되지요. 여러분은 마음 밭에 무엇을 심고 있나요?",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565740_64256.jpg,공터를 버려두면 쓰레기가 쌓여 쓰레기장이 됩니다.,20.0,1.5,2.0,84.0,1,2
9791188565764,70848,의사소통,"“두고 봐, 금방 넘어지고 말 테니까.” 어느새 겁쟁이 괴물이 다가와 속삭였어요. “아야!” “거봐, 넘어졌잖아. 그만하는 게 좋을걸.” 하지만 순호는 다시 자전거에 올라탔어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565764_70848.jpg,자전거를 타고 있는 순호 뒤에서 겁쟁이 괴물이 넘어진다고 속삭입니다.,22.0,1.6666666666666667,3.0,99.0,1,2
9791188565771,64697,의사소통,“하지만 네가 별을 다 먹어 버리면 다른 친구들은 소원을 빌 수가 없잖아. 그런데 네 소원이 뭔데?” 아이가 조심스럽게 물었어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565771_64697.jpg,아이는 다른 친구들도 소원을 빌기 위해  별이 필요하고 말했습니다.,19.0,2.3333333333333335,3.0,72.0,1,2
9791188565771,69605,의사소통,“난 지금까지 친구가 하나도 없었어. 그래서 늘 외로웠지. 별을 먹으면 친구가 생길 것 같았어. 그래서 그랬어.” 고래는 눈물을 뚝뚝 흘렸어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565771_69605.jpg,별을 먹으면 친구가 생길 것 같았다고 말한 고래가 친구들과 노는 모습을 상상해요.,20.0,3.0,3.0,80.0,1,2
9791188565788,70749,의사소통,"오늘은 아빠를 만나는 날이에요. 아빠를 만나러 가는 길은 무척 신나요. 아빠랑 놀이공원에도 가고, 맛있는 것도 먹어요. 함께 장난감도 사지요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565788_70749.jpg,아빠와 소년이 맛있는 것을 함께 나누며 식사를 합니다.,19.0,2.5,3.0,79.0,1,2
9791188565788,70758,의사소통,넓은 길이 나오자 자전거가 다닐 수 있는 길이 없어졌어요. “어떡하지?” 잠시 뒤 로봇은 ‘휘리릭!’ 자동차로 변했어요. 나는 로봇 자동차를 타고 부릉부릉 달렸어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565788_70758.jpg,로봇이 변신한 자동차를 타고 소년이 신이 나서 달립니다.,22.0,2.0,2.0,92.0,1,2
9791188565788,72919,의사소통,나는 로봇을 따라 집을 나섰어요. 잠시 뒤 로봇은 ‘휘리릭!’ 자전거로 변했어요. 나는 로봇 자전거를 타고 좁은 골목길을 빠져나갔어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565788_72919.jpg,소년이 로봇에 이끌려 서둘러 집을 나서고 있습니다.,18.0,2.0,2.0,75.0,1,2
9791188565788,72921,의사소통,하지만 강이 우리 앞을 가로막고 있었지요. 강물은 무척 깊어 보였어요. “어떡하지?” 로봇은 순식간에 ‘휘리릭!’ 배로 변했어요. 나는 로봇 배를 타고 출렁거리는 강을 건넜어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565788_72921.jpg,강에 이르자 로봇 오토바이가 배로 변신하여 강을 건넙니다.,23.0,2.0,3.0,99.0,1,2
9791188565795,68439,의사소통,동물 친구들이 바키라를 보고 놀랐냐고요? 천만에요. 바키라와 친구들은 비가 그칠 때까지 함께 신나게 놀았답니다. 단비가 내리는 날은 모두가 친구라는 걸 바키라만 몰랐던 거예요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565795_68439.jpg,빗방울이 떨어지는 물웅덩이에서 바키라는 동물 친구들과 신나게 놀았습니다.,23.0,2.0,3.0,98.0,1,2
9791188565801,72548,의사소통,"'축제를 빛내기 위해 스코프의 제자 안나, 피아노 연주' 신문에 난 기사를 보자, 안나는 걱정이 되었어요. '아니야, 그럴 일은 없을 거야. 지금은 연주회만 생각하자.' 안나는 밤늦도록 피아노 연습에 매달렸어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565801_72548.jpg,안나의 피아노 연주 소식이 신문 기사에 났습니다.,28.0,3.25,6.0,118.0,1,2
9791188565801,72554,의사소통,"안나는 피아노를 무척 잘 친답니다. 안나가 연주를 시작하면 길을 가던 사람들도 걸음을 멈추고,  울던 아기도 울음을 뚝 그쳤지요. 사람들은 입을 모아 안나를 칭찬했어요. ""꼭 스코프가 연주하는 것 같아!""",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565801_72554.jpg,피아노를 무척 잘 치는 안나를 한 남자가 쳐다보고 있습니다.,28.0,2.5,3.0,114.0,1,2
9791188565818,62582,의사소통,"찡오는 퐁 갯벌에 사는 겁쟁이 집게예요. 바람만 불어도 움찔, 천둥이라도 치면 엄마 허리를 꽉 잡고 벌벌. 겁 많은 찡오는 엄마의 소라 껍데기에 같이 살아요. 그래서 친구들은 항상 찡오를 놀려 댔어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565818_62582.jpg,퐁 갯벌에 사는 겁쟁이 집게 찡오를 친구들이 놀립니다.,30.0,1.6666666666666667,3.0,112.0,1,2
9791188565818,68445,의사소통,"그때 아기 집게가 말했어요. “형이 살기엔 집이 좀 큰 것 같아. 작은 집으로 옮겨야겠는걸?” “작은 집?” “응, 저 정도면 괜찮겠다!” 아기 집게는 반짝반짝 빛이 나는 예쁜 소라 껍데기를 가리켰어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565818_68445.jpg,아기 집게가 가리킨 곳에 반짝반짝 빛이 나는 예쁜 소라 껍데기가 있습니다.,29.0,2.0,3.0,113.0,1,2
9791188565832,59615,의사소통,토끼는 콩을 밭에 심었어요. “머지않아 콩꼬투리들이 주렁주렁 달리겠지?” 토끼가 밭고랑에 벌러덩 누우며 좋아했어요. 반면 염소는 열심히 고구마를 길렀어요. 물이 잘 빠지도록 밭 사이사이 도랑도 파 주었지요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565832_59615.jpg,토끼가 콩밭에 누워 있는 동안 염소와 꿩은 열심히 고구마를 기릅니다.  ,26.0,2.0,2.0,115.0,1,2
9791188565832,59623,의사소통,"며칠 동안 주룩주룩 비가 내렸어요. 빗물에 고구마들이 비죽비죽 나오자, 염소는 비를 맞으며 고구마를 다시 묻어 주었어요. “토끼야, 쓰러진 콩대를 바로 세워 주어야지.” “비 때문에 못하겠어. 그만할래!” 토끼는 콩대를 세우다 말고 집으로 뛰어 들어갔어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565832_59623.jpg,비 때문에 위로 나온 고구마를 염소가 비를 맞으며 다시 묻어주고 있습니다. ,33.0,2.75,5.0,143.0,1,2
9791188565832,67624,의사소통,꿩이 입맛을 짭짭 다시며 말했어요. “난 당장 콩을 심을래.” 토끼는 단숨에 고구마 덩굴을 걷어치웠어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565832_67624.jpg,염소와 꿩이 길게 뻗은 고구마 덩굴을 보며 서 있다. ,14.0,1.0,1.0,58.0,1,2
9791188565849,65662,의사소통,첫째가 신나게 노는 동안 컴컴한 하늘에서 후드득 빗방울이 떨어졌어요. “비가 많이 오지 않으니까 괜찮을 거야.” 바로 그때였어요. 탕! 탕! 탕! 요란한 총소리와 함께 사슴 한 마리가 달려오더니 쏜살같이 도망갔어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565849_65662.jpg,첫째가 신나게 노는 동안 하늘에서 후드득 빗방울이 떨어졌습니다.,29.0,2.6,5.0,120.0,1,2
9791188565856,59901,의사소통,민기는 집에 오자마자 시계부터 봅니다. 다행히 형이 오려면 두 시간도 더 있어야 합니다. 민기는 점프를 제일 잘하는 퐁퐁이를 채집통에 넣습니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565856_59901.jpg,퐁퐁이를 들고 있는 민기의 검은 그림자가 보입니다.,20.0,2.0,2.0,80.0,1,2
9791188565856,59914,의사소통,“캥거루쥐라면서 주머니도 없어.” 친구들이 잔뜩 실망하자 민기가 소리칩니다. “내가 언제 주머니가 있다고 했어? 점프를 잘한다고 했지.” “이게 뭐야 ?,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565856_59914.jpg,민기가 가져온 캥거루쥐를 본 친구들이 실망했어요.,19.0,2.0,2.0,85.0,1,2
9791188565856,68713,의사소통,"아침부터 교실이 북적북적합니다. “고슴도치 보고 싶은 사람, 이따 놀이터로 와.” “고슴도치? 우아!” 찬우 주위로 친구들이 모여듭니다. 민기가 찬우를 흘깃 보더니 소리칩니다. “고슴도치 갖고 뭘 그래? 점프하는 쥐도 있는데!”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565856_68713.jpg,찬우가 친구들을 향해 두 손을 모으고 소리치고 있어요.,28.0,2.0,2.0,127.0,1,2
9791188565856,68718,의사소통,"“어떡해! 빨리 잡아!” 민기가 소리치자 친구들이 서둘러 흩어집니다. “저쪽 계단으로 달아났어!” “아니야, 이쪽 그네 뒤야!”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565856_68718.jpg,민기가 큰 소리로 친구들을 향해 소리치고 있어요.,15.0,1.0,1.0,71.0,1,2
9791188565863,70408,의사소통,"그날 밤, 나는 꿈을 꾸었어요. 아름다운 옷을 입고 멋진 무대에서 춤을 추는 꿈을요. 객석에서는 박수갈채가 터져 나오고, 관객들은 사인을 해 달라며 소리쳤지요. 나는 금방이라도 날아갈 것 같았어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565863_70408.jpg,분홍색 발레 옷을 입고 무대에 올라 관객들에게 인사합니다.,27.0,1.0,1.0,110.0,1,2
9791188565863,72261,의사소통,"그날 밤, 나는 꿈을 꾸었어요. 아름다운 옷을 입고 멋진 무대에서 춤을 추는 꿈을요. 객석에서는 박수갈채가 터져 나오고, 관객들은 사인을 해 달라며 소리쳤지요. 나는 금방이라도 날아갈 것 같았어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565863_72261.jpg,풀색 옷을 입고 무대 뒤에 있는 나에게 관객들은 사인을 해 달라고 아우성입니다.,27.0,1.0,1.0,110.0,1,2
9791188565863,72283,의사소통,“아야!” 나는 더 높이 뛰어오르려다 그만 넘어지고 말았어요. “괜찮니?” 소현이가 달려와 손을 내밀었어요. “나는 하도 넘어져서 엉덩이에 혹이 날 정도야.” 나는 빙긋 웃으며 소현이의 손을 잡고 일어났어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565863_72283.jpg,넘어진 나는 소현이의 손을 잡으려고 팔을 들어 올렸습니다.,27.0,1.6666666666666667,2.0,116.0,1,2
9791188565863,72285,의사소통,"드디어 공연이 있는 날이에요. ""얘들아, 우리 지금까지 연습했던 것처럼 잘하자."" 나는 아름다운 요정이 되어 멋지게 춤을 추었어요. 언젠가 세계 무대에서 멋지고 당당하게 춤추는 발레리나를 꿈꾸면서요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565863_72285.jpg,세계 무대에서 춤추는 발레리나를 꿈꾸면서 한 발을 들고 멋지게 춤을 추었어요.,25.0,2.5,4.0,111.0,1,2
9791188565870,68844,의사소통,"엄마가 떠나자, 나조야는 기분이 날아갈 것 같았어요. “야호, 오늘은 내 세상이다!” 신이 난 나조야가 방방 뛸 때마다 꽃병이 꽈당, 벽에 걸린 액자가 들썩거렸어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565870_68844.jpg,"나조야는 엄마가 떠나고, 방방 뛰자 꽃병이 깨지고 벽에 걸린 액자가 들썩거렸어요.",23.0,6.0,6.0,92.0,1,2
9791188565887,59528,의사소통,"미나는 재빨리 욕실로 들어가 샤워기를 틀었어요. “와, 비 온다!” 미나는 우산을 쓰고 빙그르르 돌았어요. 우산 끝에서 물방울이 후드득 떨어졌어요. 그때마다 미나는 까르르 웃었어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565887_59528.jpg,미나는 욕실에서 우산을 쓰고 샤워기로 물을 튼 채 물놀이를 하며 즐거워해요.,23.0,1.6666666666666667,3.0,101.0,1,2
9791188565887,68728,의사소통,"‘무지개 우산으로 또 무얼 하지? 아, 그래!’ 미나는 우산과 이불로 예쁜 집을 지었어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565887_68728.jpg,미나가 무지개 우산과 이불로 지은 집에 토끼 인형이 누워 있어요.,13.0,1.0,1.0,50.0,1,2
9791188565894,63085,의사소통,"다시는 여기에 오지 말아야지.” 뱀은 쌩 도망가 버렸어요. “와, 우리가 이겼다!” 카멜레온들의 환호성이 꽃밭에 울려 퍼졌어요. “함께 생각을 모으고 힘을 합하면 못 할 것이 없다고!”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565894_63085.jpg,카멜레온들은 나무에 꼬리를 매달고 깃발을 흔들거나 꽃밭에서 손을 흔들었습니다.,25.0,3.0,3.0,103.0,1,2
9791188565894,68743,의사소통,모두들 좋은 방법이 없을까 회의를 했어요. 오름이가 잘난 척하며 나섰어요. “나처럼 재빨리 나무 위로 올라가 숨는 거예요.”,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565894_68743.jpg,"꽃밭에 있던 오름이, 알록이는 서로 잘난 척하며 뱀이 나타나면 몸의 색을 바꾸고 숨는 방법을 보였습니다.",17.0,2.3333333333333335,3.0,69.0,1,2
9791188565900,72233,의사소통,"다음 날, 세미는 할머니네 떡볶이 집으로 갔어요. ""아가, 또 왔구나! 떡볶이 줄까?"" ""아니요. 오늘은 떡볶이 안 먹을 거예요."" 세미는 한참을 떡볶이 집 앞에서 서성거렸어요. 어제 받은 팔백 원을 꼬옥 쥐고 말이에요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565900_72233.jpg,할머니는 떡볶이를 만들고 계시다가 반가워 인사를 하십니다.,31.0,1.25,2.0,123.0,1,2
9791188565900,72241,의사소통,다음 날 아침 일찍 세미는 떡볶이 집으로 갔어요. ‘오늘은 할머니께 사실대로 말해야지.’ 세미는 조심스레 가게 문을 열었어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565900_72241.jpg,할머니는 세미가 문을 열고 들어오자 뒤돌아보며 반가워 웃어 줍니다.,17.0,1.5,2.0,70.0,1,2
9791188565917,60468,의사소통,"쉬는 시간이 되자 친구들은 모두 밖으로 나갔어요. 빈 서당 안에 새 크레파스가 보였어요. “와, 내가 갖고 싶었던 거잖아!” 찬이는 길쭉길쭉 새 크레파스로 그림을 그리기 시작했어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565917_60468.jpg,친구들은 밖으로 나가 노는데 찬이는 방에 앉아 크레파스로 그림을 그리기 시작했습니다.,25.0,1.0,1.0,101.0,1,2
9791188565917,69152,의사소통,"""찬아, 인사부터 해야지!"" ""제사 끝나고 먹어야지!"" ""어른이 먼저 수저 드신 다음에 먹어야지!""",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565917_69152.jpg,찬이가 할아버지와 식탁에 앉아 어른보다 먼저 수저를 들자 엄마가 고개를 저으며 혼을 내셨습니다.,12.0,2.0,2.0,55.0,1,2
9791188565924,71176,의사소통,“우리 모두 물에 빠져 죽고 말 거야!” 형 생쥐들까지 울음을 터뜨릴 때였어요. 누군가 목덜미를 덥석 물더니 커다란 세숫대야 안에 넣었어요. 차례차례 생쥐 가족 모두를요. 덕분에 생쥐 가족은 무사히 밖으로 나올 수 있었지요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565924_71176.jpg,무사히 세숫대야 안으로 들어간 생쥐 가족은 다행히 살아났습니다.,32.0,1.0,1.0,125.0,1,2
9791188565924,71180,의사소통,“우리 모두 물에 빠져 죽고 말 거야!” 형 생쥐들까지 울음을 터뜨릴 때였어요. 누군가 목덜미를 덥석 물더니 커다란 세숫대야 안에 넣었어요. 차례차례 생쥐 가족 모두를요. 덕분에 생쥐 가족은 무사히 밖으로 나올 수 있었지요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565924_71180.jpg,생쥐 가족은 무사히 구출되어 형 생쥐들이 연필을 쥐고 열심히 물살을 저어 갔어요.,32.0,1.0,1.0,125.0,1,2
9791188565924,72224,의사소통,“발톱이 날카로웠어.” 아빠 생쥐가 말했어요. “이빨도 날카로웠어.” 엄마 생쥐가 말했지요.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565924_72224.jpg,아빠 생쥐는 발톱이 날카로운 동물을 생각합니다.,10.0,1.0,1.0,51.0,1,2
9791188565924,72227,의사소통,생쥐 가족은 담 밑에 쪼르르 서서 큰 소리로 외쳤어요. “도와줘서 고마워!” 그 소리에 고양이가 슬며시 돌아보았어요. “우리 목소리를 들었을까?” 몹시 궁금했지만 물어볼 수는 없었답니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565924_72227.jpg,생쥐 가족은 책방 앞에서 고양이에게 고맙다고 큰 소리로 외쳤어요.,24.0,3.5,4.0,104.0,1,2
9791188565931,71305,의사소통,"이번에는 바닷속이에요. 준비가 필요하겠죠? 자, 한번 헤엄쳐 볼까? “헉헉, 문어 님! 편지 왔어요!” 곰 아저씨가 숨찬 목소리로 문어를 불렀어요. “결혼식 초대장이잖아? 여보, 게 총각이 장가를 간대요.” “어머나, 그럼 예식장에 온통 집게발이 가득하겠네요!”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565931_71305.jpg,바닷속을 헤엄쳐 가던 중 곰 아저씨는 상어에게 쫓기게 되었습니다.,32.0,2.0,3.0,146.0,1,2
9791188565931,71310,의사소통,"곰 아저씨는 우주로 향하는 로켓을 탔어요. 아이고, 멀다. 윽, 내 신발! 꾸뻬또나 씨! 어디 계세요? 여기가 요리주리 별이군.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565931_71310.jpg,요리주리 별에 도착한 곰 아저씨가 꾸뻬또나 씨를 만났습니다.,18.0,1.0,1.0,71.0,1,2
9791188565931,72536,의사소통,"곰 아저씨는 우편배달부예요. 마을 곳곳을 돌아다니며 편지를 전해 주지요. “나는 나는 우편배달부, 편지를 전해 주는 반가운 손님! 비가 오나 눈이 오나 어디든 찾아가지요.”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565931_72536.jpg,곰 아저씨가 편지를 전해 주기 위해 가방을 메고 마을로 찾아갑니다.,23.0,1.5,2.0,96.0,1,2
9791188565948,70555,의사소통,"“사과밭이 온통 벌레 밭이야.” “더 독한 농약을 써 볼까?” “글쎄, 나무들이 견딜 수 있을까?” 그때 산책을 나온 털보 아저씨가 말했어요. “저...... 저한테 좋은 방법이 있어요!”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565948_70555.jpg,거위들을 안고 산책을 나온 털보 아저씨가 말하고 있습니다.,25.0,2.0,3.0,105.0,1,2
9791188565948,70559,의사소통,"마을은 금세 독한 농약으로 뒤덮였어요. 농약을 뿌릴 때마다 초록 벌레들이 툭툭 떨어졌지요. 사람들은 껄껄 웃으며 좋아했어요. “역시 독한 농약을 쓰기 잘했어, 쿨럭!” 털보 아저씨는 걱정스러운 표정으로 말했어요. “그러다가 나무가 죽겠어요. 거위를......” “자네가 뭘 안다고! 비켜!”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565948_70559.jpg,마을은 금세 사람들이 뿌린 독한 농약으로 뒤덮였습니다.,35.0,2.3333333333333335,4.0,162.0,1,2
9791188565948,70560,의사소통,"마을은 금세 독한 농약으로 뒤덮였어요. 농약을 뿌릴 때마다 초록 벌레들이 툭툭 떨어졌지요. 사람들은 껄껄 웃으며 좋아했어요. “역시 독한 농약을 쓰기 잘했어, 쿨럭!” 털보 아저씨는 걱정스러운 표정으로 말했어요. “그러다가 나무가 죽겠어요. 거위를......” “자네가 뭘 안다고! 비켜!”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565948_70560.jpg,마을 사람들은 계속해서 나무에 독한 농약을 뿌리고 털보 아저씨에게 비키라며 밀칩니다.,35.0,2.3333333333333335,4.0,162.0,1,2
9791188565955,69590,의사소통,"다음날도 레스토랑은 손님들로 북적북적했어요. “무엇을 도와드릴까요?” “필요한 것은 없으세요?” “괜찮아요, 제가 할게요!” 돼지 아저씨는 한참 동안 일리만 쳐다보았어요. ‘일리의 말이 정말 맞는 걸까?’",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565955_69590.jpg,요리사 모자를 쓴 돼지 아저씨가 한참 동안 일리만 쳐다보았습니다.,23.0,1.5,2.0,114.0,1,2
9791188565962,59764,의사소통,"코뿔소는 다시 가려움에 시달렸어요. 오랫동안 먹지도 못해 점점 기운이 빠졌어요. “아, 내가 진드기 때문에 죽는구나.” 코뿔소는 눈물을 뚝뚝 흘렸어요. “할미새가 있었다면 진드기를 다 잡아 줬을 텐데.”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565962_59764.jpg,동물들이 있는 초원에 앉아 코뿔소가 눈물을 흘리고 있어요.,26.0,1.6666666666666667,3.0,113.0,1,2
9791188565979,69230,의사소통,"나뭇잎 위로 햇살이 환하게 쏟아지자 곰이 부스스 일어났어요. “와, 꿀이다!” 곰은 허겁지겁 꿀을 먹기 시작했어요. 한 입 먹고 한 발짝, 두 입 먹고 또 한 발짝 나아갔지요. 반대편에선 개미핥기도 꿀을 먹느라 바빴어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791188565979_69230.jpg,개미핥기는 조금씩 앞으로 가며 한 방울씩 떨어져 있는 꿀을 먹었습니다.,32.0,2.3333333333333335,4.0,123.0,1,2
9791190861946,9786,의사소통,"그런 로이 씨가 갖고 싶은 게 생겼어. 바로 멋진 모자였지. ""따닥따닥 따개비 모자는 어때?"" ""둥글둥글 조개 모자는?"" 친구들이 이것저것 골라 줬지만 로이 씨는 썩 마음에 들지 않았어.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791190861946_9786.jpg,친구들이 모자를 골라 줬지만 로이는 조개 모자가 썩 마음에 들지 않았습니다.,27.0,4.0,5.0,104.0,1,2
9791190861946,9789,의사소통,"그러던 어느 날, 로이 씨는 바다에 이는 보글보글 거품을 보고 소리쳤어. “보드랍고 하얀 거품! 바로 저거야, 내가 찾던 모자라고!”",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791190861946_9789.jpg,로이는 바다의 파도에서 생겨나는 거품을 보고 거품 모자라고 소리쳤습니다.,19.0,3.3333333333333335,5.0,74.0,1,2
9791190861960,68426,의사소통,"기다리던 엄마가 돌아왔어. “엄마, 과일들이 화장해 줬어.” “어머, 우리 딸 정말 예쁘네.""",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791190861960_68426.jpg,"아이가 엄마를 부르며 달려가자, 과일들은 달아나고 있습니다.",12.0,2.6666666666666665,5.0,52.0,1,2
9791190861977,47852,의사소통,"물고기 과자를 바사삭 와사삭 꿀꺽! 음, 고소하고 짭조름해. 그때 눈앞에 푸른 바닷속이 펼쳐졌어.",https://eglubucket.s3.amazonaws.com/images/03_01T_02S_9791190861977_47852.jpg,"맛있는 모험 상자에서 물고기 과자를 꺼내 먹자, 눈앞에 새로운 세계가 펼쳐집니다.",13.0,2.0,3.0,54.0,1,2
9791157025923,29186,자연탐구,"어쩐 일인지 해적 소굴은 텅 비어 있었어요. 해적들이 모두 동물을 잡으러 나갔나 봐요. “놈들이 오기 전에 빨리 아기 고래를 탈출시키자!” 박사님이 앞서 달려가며 외쳤어요. 삼총사와 몽몽이도 박사님을 따라 달려갔어요. “저리 비켜 봐. 힘쓰는 일은 내가 잘 하잖아.” 투덜이가 창고 문을 붙잡고 힘을 주었어요. “하나, 둘! 영차!” 창고 문이 덜컹 소리를 내며 열렸어요.",https://eglubucket.s3.amazonaws.com/images/03_02T_02S_9791157025923_29186.jpg,박사님과 삼총사가 해적 소굴의 문을 열고 들어가고 있습니다.,52.0,1.8333333333333333,3.0,208.0,2,3
9791157025930,30256,자연탐구,"황박사님과 삼총사, 그리고 몽몽이까지 타자 카오스머신이 부웅 떠오르더니 그 자리에서 빠르게 돌기 시작했어요. 매우 빠르게 돌던 카오스머신이 어떤 캄캄한 구멍 속으로 쑥 빨려 들어갔어요. “으아아아아!” 겁이 많은 유비와 투덜이가 부둥켜안고 비명을 질러 댔어요. 다음 순간 눈을 떠 보니 밖에서 따뜻한 빛이 쏟아졌어요. “자, 모두 내려라!” 황박사님이 먼저 몽몽이를 안고 내리고 뒤를 이어 삼총사도 카오스머신에서 내렸어요. 그곳은 바로 연구실 근처 붕붕서점 앞이었어요. 서점 안을 들여다보니 할아버지가 얇은 봄옷을 입고 앉아 있었고, 난로는 어디로 치웠는지 보이지 않았어요. 서점 창가에는 노랑나비가 훨훨 날고 있었어요.",https://eglubucket.s3.amazonaws.com/images/03_02T_02S_9791157025930_30256.jpg,카오스머신이 떠올라 어떤 구멍 속으로 쑥 빨려 들어가자 삼총사는 비명을 질러 댔습니다.,81.0,2.1,5.0,347.0,0,4
9791157025954,38762,자연탐구,"카오스머신은 장소를 옮겨 이번에는 약간 붉은색이 도는 큰 기관 앞으로 갔어요. “저건 뭐지?” 유비가 묻자 인공 지능이 대답했어요. “저건 해독 작용을 하는 간입니다.” “박사님 간에 이상이 있어?” 인공 지능이 간을 자세히 살펴보고 말했어요. “아주 건강한 간입니다. 아무 문제도 없습니다.” 다음에 날아간 곳에는 두 개의 기관이 하나씩 오른쪽과 왼쪽에 나란히 붙어 있었어요. “아, 저건 호흡 기관인 폐다!” 마리가 금세 폐를 알아보았어요. 그러자 인공 지능이 바로 말했어요. “박사님의 폐도 아무 문제가 없어요. 폐포도 깨끗해요.”",https://eglubucket.s3.amazonaws.com/images/03_02T_02S_9791157025954_38762.jpg,박사님의 간을 보니 붉은색으로 건강해 보였습니다.,72.0,4.0,6.0,300.0,2,3
